state_year,is_after_brady_bill_fed_check_law,has_universal_background_checks,education_attainment,treatnew (21 states),treatyearnew,is_dem_majority,n_pub_mass_shooting_victims,n_pub_mass_shootings,population,unemployed,p_white,p_black,p_asian,p_nativeamerican,p_nonwhite,median_income
California_2012,1,1,30.9,1,1,1,10,1,37944551.0,0.0535312,0.6342261,0.0547376,0.143373,0.010178,0.3657739,67410
California_2013,1,1,31.0,1,1,1,8,1,38253768.0,0.0476006,0.629758,0.0533571,0.1481571,0.0097764,0.370242,70823
California_2014,1,1,31.7,1,1,1,0,0,38586706.0,0.0399433,0.6267914,0.0522208,0.1496217,0.0093839,0.3732086,69292
California_2015,1,1,32.3,1,1,1,40,1,38904296.0,0.0343359,0.6246896,0.0516612,0.1503295,0.0094254,0.3753104,72774
California_2016,1,1,32.9,1,1,1,0,0,39149186.0,0.0305131,0.6149215,0.0500778,0.1536931,0.0093901,0.3850785,75235
California_2017,1,1,33.6,1,1,1,9,1,39337785.0,0.0282355,0.6096405,0.0494789,0.1570946,0.010096,0.3903595,77410
California_2018,1,1,34.2,1,1,1,29,1,39437463.0,0.0264956,0.6140406,0.0481446,0.1596153,0.0098253,0.3859594,76055
California_2019,1,1,35.0,1,1,1,47,5,39437610.0,0.0242521,0.6129453,0.0481753,0.1655209,0.0092346,0.3870547,82772
California_2020,1,1,36.9,1,1,1,7,1,39501653.0,0.0355741,0.4490368,0.0484055,0.170721,0.0164852,0.5509632,81278
California_2021,1,1,36.2,1,1,1,16,2,39142991.0,0.0406024,0.4146547,0.0471428,0.1757753,0.0161348,0.5853453,81575
Colorado_1984,0,0,23.0,0,0,0,0,0,3169992.0,0.0246307,0.9395433,0.0355323,0.0116848,0.007285,0.0604567,64261
Colorado_1985,0,0,23.67,0,0,0,0,0,3208723.0,0.025480333333333334,0.9317420333333333,0.03482023333333334,0.012443033333333334,0.007742533333333333,0.06825796666666667,67861
Colorado_1986,0,0,24.34,0,0,0,0,0,3237450.0,0.02632996666666667,0.9239407666666666,0.034108166666666676,0.013201266666666668,0.008200066666666667,0.07605923333333334,64351
Colorado_1987,0,0,25.01,0,0,0,0,0,3260480.0,0.027179600000000005,0.9161394999999999,0.03339610000000001,0.013959500000000001,0.0086576,0.0838605,60573
Colorado_1988,0,0,25.68,0,0,0,0,0,3262281.0,0.02802923333333334,0.9083382333333332,0.03268403333333335,0.014717733333333335,0.009115133333333332,0.09166176666666667,57883
Colorado_1989,0,0,26.35,0,0,0,0,0,3275818.0,0.028878866666666676,0.9005369666666665,0.031971966666666685,0.015475966666666669,0.009572666666666665,0.09946303333333334,56710
Colorado_1990,0,0,27.0,0,0,0,0,0,3303862.0,0.0297285,0.8927357,0.0312599,0.0162342,0.0100302,0.1072643,61963
Colorado_1991,0,0,27.76,0,0,0,0,0,3367567.0,0.0288746,0.89097993,0.03149929,0.016800950000000002,0.01005994,0.10902006,61278
Colorado_1992,0,0,28.52,0,0,1,0,0,3459995.0,0.0280207,0.8892241599999999,0.03173868,0.017367700000000003,0.01008968,0.11077582,61661
Colorado_1993,0,0,29.28,0,0,1,5,1,3560884.0,0.027166799999999998,0.8874683899999999,0.03197807,0.017934450000000005,0.01011942,0.11253157999999999,63855
Colorado_1994,1,0,30.04,0,0,1,0,0,3653910.0,0.026312899999999997,0.8857126199999998,0.032217459999999996,0.018501200000000006,0.01014916,0.11428733999999999,68615
Colorado_1995,1,0,30.8,0,0,1,0,0,3738061.0,0.025458999999999996,0.8839568499999998,0.032456849999999995,0.019067950000000007,0.010178900000000001,0.11604309999999998,72089
Colorado_1996,1,0,31.56,0,0,0,0,0,3812716.0,0.024605099999999994,0.8822010799999997,0.032696239999999994,0.01963470000000001,0.010208640000000001,0.11779885999999998,70640
Colorado_1997,1,0,32.32,0,0,0,0,0,3891293.0,0.023751199999999993,0.8804453099999997,0.032935629999999994,0.02020145000000001,0.010238380000000002,0.11955461999999997,73000
Colorado_1998,1,0,33.08,0,0,0,0,0,3968967.0,0.022897299999999992,0.8786895399999997,0.03317501999999999,0.02076820000000001,0.010268120000000002,0.12131037999999997,77633
Colorado_1999,1,0,33.84,0,0,0,39,1,4056133.0,0.02204339999999999,0.8769337699999996,0.03341440999999999,0.021334950000000012,0.010297860000000002,0.12306613999999996,78588
Colorado_2000,1,0,34.6,0,0,0,0,0,4326921.0,0.0211895,0.875178,0.0336538,0.0219017,0.0103276,0.1248219,76108
Colorado_2001,1,0,35.2,0,0,0,0,0,4425687.0,0.0265407,0.8705242,0.0287525,0.022715,0.0077709,0.1294758,75776
Colorado_2002,1,0,35.7,0,0,0,0,0,4490406.0,0.0363707,0.8541259,0.0256811,0.0270499,0.0065832,0.1458741,72935
Colorado_2003,1,0,36.0,0,0,0,0,0,4528732.0,0.0362096,0.8622733,0.0314093,0.0257793,0.0062226,0.1377267,73746
Colorado_2004,1,0,35.5,0,0,0,0,0,4575013.0,0.0363743,0.8602924,0.0316959,0.0232164,0.0069591,0.1397076,73166
Colorado_2005,1,0,34.9,0,0,0,0,0,4631888.0,0.0318697,0.8533649,0.0260771,0.0256432,0.0094589,0.1466351,70161
Colorado_2006,1,0,34.3,0,0,0,0,0,4720423.0,0.026718,0.852374,0.0264681,0.0241774,0.0094127,0.147626,75027
Colorado_2007,1,0,35.0,0,0,0,10,1,4803868.0,0.0270847,0.8556864,0.0310635,0.0238934,0.0093667,0.1443137,80089
Colorado_2008,1,0,35.6,0,0,1,0,0,4889730.0,0.0237671,0.8662487,0.030344,0.0261233,0.0090766,0.1337513,76877
Colorado_2009,1,0,35.9,0,0,1,0,0,4972195.0,0.0420561,0.8653558,0.0308492,0.0247805,0.0093053,0.1346442,70800
Colorado_2010,1,0,36.4,0,0,1,0,0,5047539.0,0.0499487,0.8568699,0.0321128,0.0257385,0.0107981,0.14313,75009
Colorado_2011,1,0,36.7,0,0,1,0,0,5121900.0,0.0457649,0.8630595,0.0329169,0.0260108,0.0119626,0.1369405,70781
Colorado_2012,1,0,37.5,0,0,1,82,1,5193660.0,0.0382097,0.8636452,0.0357157,0.0267721,0.0107361,0.1363548,67688
Colorado_2013,1,1,37.8,1,0,1,0,0,5270774.0,0.0346403,0.8603643,0.0323373,0.0288253,0.0088472,0.1396358,79115
Colorado_2014,1,1,38.3,1,1,1,0,0,5352637.0,0.0272063,0.8673884,0.0323452,0.026715,0.0105046,0.1326116,69811
Colorado_2015,1,1,39.2,1,1,1,12,1,5454328.0,0.0242486,0.8694232,0.0302781,0.0308942,0.0087176,0.1305768,76159
Colorado_2016,1,1,39.9,1,1,1,0,0,5543844.0,0.022796,0.8650749,0.0330578,0.0309688,0.0088142,0.1349251,79671
Colorado_2017,1,1,41.2,1,1,1,8,1,5617421.0,0.021223,0.8657914,0.029964,0.0320144,0.0101978,0.1342086,82877
Colorado_2018,1,1,41.7,1,1,1,0,0,5697155.0,0.0198469,0.8701187,0.028036,0.0310578,0.009244,0.1298813,78801
Colorado_2019,1,1,42.7,1,1,1,9,1,5758486.0,0.0184803,0.8711981,0.0280354,0.032183,0.0086276,0.1288019,76832
Colorado_2020,1,1,44.2,1,1,1,0,0,5784865.0,0.0286856,0.7573939,0.032473,0.0370263,0.0107209,0.2426061,87689
Colorado_2021,1,1,44.4,1,1,1,32,4,5811297.0,0.026165,0.7466584,0.0291239,0.0347491,0.0106484,0.2533416,84954
Connecticut_1984,0,0,20.7,0,0,0,0,0,3180014.0,0.0228258,0.9182433,0.0705145,0.0073792,0.0014737,0.0817567,74597
Connecticut_1985,0,0,21.78,0,0,0,0,0,3201131.0,0.02355545,0.9138302833333334,0.06960803333333333,0.008625716666666667,0.0015537333333333334,0.08616971666666667,74864
Connecticut_1986,0,0,22.86,0,0,0,0,0,3223740.0,0.024285099999999997,0.9094172666666667,0.06870156666666667,0.009872233333333333,0.0016337666666666668,0.09058273333333335,77436
Connecticut_1987,0,0,23.94,0,0,0,0,0,3247291.0,0.025014749999999995,0.90500425,0.06779510000000001,0.011118749999999998,0.0017138000000000001,0.09499575000000002,75183
Connecticut_1988,0,0,25.02,0,0,0,0,0,3271953.0,0.025744399999999994,0.9005912333333332,0.06688863333333335,0.012365266666666664,0.0017938333333333335,0.09940876666666669,79961
Connecticut_1989,0,0,26.1,0,0,0,0,0,3283403.0,0.026474049999999992,0.8961782166666665,0.06598216666666669,0.01361178333333333,0.0018738666666666668,0.10382178333333336,89534
Connecticut_1990,0,0,27.2,0,0,0,0,0,3289056.0,0.0272037,0.8917652,0.0650757,0.0148583,0.0019539,0.1082348,78369
Connecticut_1991,0,0,27.64,0,0,0,0,0,3288640.0,0.02667344,0.89064467,0.06459658,0.01535937,0.0019391400000000002,0.10935533,82006
Connecticut_1992,0,0,28.08,0,0,1,0,0,3274997.0,0.02614318,0.88952414,0.06411746,0.01586044,0.0019243800000000003,0.11047586,77524
Connecticut_1993,0,1,28.52,1,0,1,0,0,3272325.0,0.025612919999999997,0.88840361,0.06363834,0.01636151,0.0019096200000000003,0.11159638999999999,73164
Connecticut_1994,1,1,28.96,1,1,1,0,0,3268346.0,0.025082659999999996,0.88728308,0.06315922,0.01686258,0.0018948600000000004,0.11271691999999998,74535
Connecticut_1995,1,1,29.4,1,1,1,0,0,3265293.0,0.024552399999999995,0.88616255,0.0626801,0.017363649999999998,0.0018801000000000004,0.11383744999999998,71269
Connecticut_1996,1,1,29.84,1,1,1,0,0,3267030.0,0.024022139999999994,0.88504202,0.06220098,0.017864719999999997,0.0018653400000000005,0.11495797999999997,72657
Connecticut_1997,1,1,30.28,1,1,1,0,0,3268514.0,0.023491879999999993,0.88392149,0.06172186,0.018365789999999996,0.0018505800000000005,0.11607850999999997,74270
Connecticut_1998,1,1,30.72,1,1,1,5,1,3272563.0,0.02296161999999999,0.88280096,0.061242740000000004,0.018866859999999996,0.0018358200000000006,0.11719903999999996,77481
Connecticut_1999,1,1,31.16,1,1,1,0,0,3282031.0,0.02243135999999999,0.88168043,0.060763620000000004,0.019367929999999995,0.0018210600000000006,0.11831956999999996,82529
Connecticut_2000,1,1,31.6,1,1,1,0,0,3411777.0,0.0219011,0.8805599,0.0602845,0.019869,0.0018063,0.1194401,79156
Connecticut_2001,1,1,32.4,1,1,1,0,0,3432835.0,0.0242642,0.8643751,0.060361,0.0314536,0.0019471,0.135625,81836
Connecticut_2002,1,1,32.6,1,1,1,0,0,3458749.0,0.0323603,0.8571309,0.0673895,0.0256881,0.0024187,0.1428691,80626
Connecticut_2003,1,1,33.5,1,1,1,0,0,3484336.0,0.0354963,0.852212,0.0699374,0.0287135,0.0027131,0.1477881,81166
Connecticut_2004,1,1,34.5,1,1,1,0,0,3496094.0,0.0319946,0.8516409,0.0637644,0.0289225,0.0023228,0.1483591,79225
Connecticut_2005,1,1,36.8,1,1,1,0,0,3506956.0,0.0304721,0.8488499,0.0678537,0.0308265,0.0022736,0.1511501,79042
Connecticut_2006,1,1,33.7,1,1,1,0,0,3517460.0,0.0298546,0.8389507,0.0732535,0.0301967,0.0020245,0.1610493,84062
Connecticut_2007,1,1,34.7,1,1,1,0,0,3527270.0,0.0302858,0.8338258,0.0745781,0.0313938,0.0021876,0.1661742,84019
Connecticut_2008,1,1,35.6,1,1,1,0,0,3545579.0,0.0303658,0.8348861,0.0749943,0.0361744,0.0020416,0.1651139,81594
Connecticut_2009,1,1,35.55,1,1,1,0,0,3561807.0,0.0460705,0.8275403,0.0770583,0.0352971,0.0022681,0.1724597,82092
Connecticut_2010,1,1,35.5,1,1,1,11,1,3579173.0,0.0523243,0.8249804,0.0797016,0.0335792,0.0019276,0.1750196,82189
Connecticut_2011,1,1,36.2,1,1,1,0,0,3588632.0,0.0503038,0.8098418,0.0847611,0.0379878,0.0024632,0.1901582,78973
Connecticut_2012,1,1,37.1,1,1,1,30,1,3595211.0,0.0479646,0.813639,0.0860064,0.0391413,0.0029136,0.186361,75954
Connecticut_2013,1,1,37.2,1,1,1,0,0,3595792.0,0.0430982,0.8161454,0.0793249,0.0408444,0.0025287,0.1838547,80721
Connecticut_2014,1,1,38.0,1,1,1,0,0,3595697.0,0.0374045,0.8055578,0.0863693,0.0411005,0.0021398,0.1944421,80374
Connecticut_2015,1,1,38.3,1,1,1,0,0,3588561.0,0.0330567,0.8083941,0.0846397,0.0410764,0.0024869,0.1916059,83355
Connecticut_2016,1,1,38.6,1,1,1,0,0,3579830.0,0.0310738,0.8069103,0.0857896,0.0433856,0.0028325,0.1930897,85720
Connecticut_2017,1,1,38.7,1,1,1,0,0,3575324.0,0.0282117,0.8049363,0.0840792,0.0423036,0.0028351,0.1950637,82125
Connecticut_2018,1,1,39.6,1,1,1,0,0,3574561.0,0.0252708,0.7996804,0.0859261,0.0444512,0.0028385,0.2003197,78561
Connecticut_2019,1,1,39.8,1,1,1,0,0,3566022.0,0.0269549,0.8053572,0.0781382,0.0454494,0.0023329,0.1946428,92507
Connecticut_2020,1,1,42.4,1,1,1,0,0,3597362.0,0.0318537,0.7333196,0.0832306,0.0480203,0.0031511,0.2666804,83141
Connecticut_2021,1,1,42.1,1,1,1,0,0,3623355.0,0.0331106,0.7209055,0.0786854,0.0500205,0.0025365,0.2790945,80958
Delaware_1984,0,0,17.5,0,0,0,0,0,611565.0,0.0290703,0.8249569,0.1625561,0.007656,0.0018928,0.1750431,64306
Delaware_1985,0,0,18.15,0,0,0,0,0,618280.0,0.027687916666666666,0.82462325,0.16048441666666668,0.008490433333333334,0.0022341333333333333,0.17537675,55335
Delaware_1986,0,0,18.8,0,0,0,0,0,627559.0,0.026305533333333332,0.8242896000000001,0.15841273333333336,0.009324866666666667,0.0025754666666666665,0.1757104,60645
Delaware_1987,0,0,19.45,0,0,0,0,0,636947.0,0.024923149999999998,0.8239559500000001,0.15634105000000004,0.010159300000000001,0.0029167999999999998,0.17604404999999998,66906
Delaware_1988,0,0,20.1,0,0,0,0,0,647622.0,0.023540766666666664,0.8236223000000001,0.1542693666666667,0.010993733333333335,0.003258133333333333,0.17637769999999997,67357
Delaware_1989,0,0,20.75,0,0,0,0,0,658273.0,0.02215838333333333,0.8232886500000002,0.1521976833333334,0.011828166666666669,0.0035994666666666663,0.17671134999999996,67843
Delaware_1990,0,0,21.4,0,0,0,0,0,669063.0,0.020776,0.822955,0.150126,0.0126626,0.0039408,0.177045,62106
Delaware_1991,0,0,21.66,0,0,0,0,0,680495.0,0.02053015,0.81925516,0.15129386,0.013329849999999999,0.00375025,0.18074484000000002,63391
Delaware_1992,0,0,21.92,0,0,1,0,0,690158.0,0.0202843,0.81555532,0.15246172,0.013997099999999998,0.0035597,0.18444468000000003,67724
Delaware_1993,0,0,22.18,0,0,1,0,0,699475.0,0.020038450000000003,0.81185548,0.15362958,0.014664349999999998,0.0033691499999999996,0.18814452000000004,66773
Delaware_1994,1,0,22.44,0,0,1,0,0,708416.0,0.019792600000000004,0.80815564,0.15479743999999998,0.015331599999999997,0.0031785999999999993,0.19184436000000005,65061
Delaware_1995,1,0,22.7,0,0,1,0,0,718265.0,0.019546750000000005,0.8044557999999999,0.15596529999999997,0.01599885,0.002988049999999999,0.19554420000000006,61857
Delaware_1996,1,0,22.96,0,0,1,0,0,727090.0,0.019300900000000006,0.8007559599999999,0.15713315999999997,0.0166661,0.0027974999999999988,0.19924404000000007,67809
Delaware_1997,1,0,23.22,0,0,1,0,0,735024.0,0.019055050000000007,0.7970561199999999,0.15830101999999996,0.01733335,0.0026069499999999985,0.20294388000000008,72663
Delaware_1998,1,0,23.48,0,0,1,0,0,744066.0,0.01880920000000001,0.7933562799999999,0.15946887999999995,0.018000600000000002,0.0024163999999999982,0.2066437200000001,69068
Delaware_1999,1,0,23.74,0,0,1,0,0,753538.0,0.01856335000000001,0.7896564399999999,0.16063673999999994,0.018667850000000003,0.002225849999999998,0.2103435600000001,76061
Delaware_2000,1,0,24.0,0,0,1,0,0,786373.0,0.0183175,0.7859566,0.1618046,0.0193351,0.0020353,0.2140434,79461
Delaware_2001,1,0,28.6,0,0,1,0,0,795699.0,0.0222111,0.7988945,0.14201,0.0278392,0.0034171,0.2011055,76091
Delaware_2002,1,0,29.5,0,0,1,0,0,806169.0,0.0304307,0.7914078,0.1464673,0.0268506,0.0029483,0.2085922,74982
Delaware_2003,1,0,28.1,0,0,1,0,0,818003.0,0.0319782,0.7905821,0.1523837,0.0232037,0.0035098,0.209418,72386
Delaware_2004,1,0,26.9,0,0,1,0,0,830803.0,0.0313668,0.7898722,0.1505408,0.0307768,0.0018682,0.2101278,69087
Delaware_2005,1,0,25.6,0,0,1,0,0,845150.0,0.029371,0.7762511,0.1542922,0.0265978,0.0025211,0.2237489,71254
Delaware_2006,1,0,27.0,0,0,1,0,0,859268.0,0.0267406,0.7723968,0.1534196,0.0320394,0.0039433,0.2276032,70637
Delaware_2007,1,0,26.1,0,0,1,0,0,871749.0,0.025448,0.7733572,0.1622461,0.0252091,0.0027479,0.2266428,71507
Delaware_2008,1,0,27.5,0,0,1,0,0,883874.0,0.0329099,0.7719298,0.1593466,0.0289171,0.0041137,0.2280702,63959
Delaware_2009,1,0,28.7,0,0,1,0,0,891730.0,0.0430861,0.7719882,0.1603561,0.0267062,0.0033234,0.2280119,65969
Delaware_2010,1,0,27.8,0,0,1,0,0,899647.0,0.0459422,0.7571129,0.1676772,0.0327659,0.0033815,0.2428871,68759
Delaware_2011,1,0,28.8,0,0,1,0,0,907590.0,0.0436958,0.7541695,0.1708917,0.0304648,0.0048922,0.2458306,65989
Delaware_2012,1,0,29.5,0,0,1,0,0,915518.0,0.0400454,0.7507657,0.1737947,0.0310834,0.0037436,0.2492343,57896
Delaware_2013,1,0,29.8,0,0,1,0,0,924062.0,0.039124,0.7547622,0.1663055,0.0333067,0.0060454,0.2452378,63014
Delaware_2014,1,0,30.6,0,0,1,0,0,933131.0,0.0364988,0.7458398,0.1759485,0.0331706,0.0065454,0.2541602,65895
Delaware_2015,1,0,30.9,0,0,1,0,0,942065.0,0.028169,0.7458135,0.1701231,0.0385938,0.0051015,0.2541865,66049
Delaware_2016,1,1,31.0,1,0,1,0,0,949989.0,0.0272738,0.7491266,0.1737856,0.0334723,0.0049589,0.2508734,65536
Delaware_2017,1,1,31.5,1,1,1,0,0,957942.0,0.0257184,0.7514257,0.1656044,0.0412613,0.0033546,0.2485743,71799
Delaware_2018,1,1,31.3,1,1,1,0,0,966985.0,0.023238,0.7565494,0.1626658,0.0371588,0.0046037,0.2434506,70145
Delaware_2019,1,1,33.2,1,1,1,0,0,976668.0,0.0199762,0.7528344,0.1601339,0.0367131,0.0041032,0.2471655,78628
Delaware_2020,1,1,34.7,1,1,1,0,0,992114.0,0.0267085,0.7016928,0.16,0.030721,0.0082759,0.2983072,73292
Delaware_2021,1,1,35.6,1,1,1,0,0,1004807.0,0.0237691,0.6881367,0.1537564,0.0414898,0.0051995,0.3118633,68687
Florida_1984,0,0,14.9,0,0,0,0,0,11039925.0,0.0217848,0.8476564,0.1391721,0.006271,0.0025026,0.1523436,49277
Florida_1985,0,0,15.47,0,0,0,0,0,11351118.0,0.022627866666666666,0.8460602333333334,0.13759138333333332,0.007140799999999999,0.00269115,0.15393976666666667,51393
Florida_1986,0,0,16.04,0,0,0,9,1,11667505.0,0.023470933333333333,0.8444640666666667,0.13601066666666664,0.0080106,0.0028797,0.15553593333333335,54073
Florida_1987,0,0,16.61,0,0,0,16,1,11997283.0,0.024314,0.8428679000000001,0.13442994999999996,0.0088804,0.00306825,0.15713210000000002,56027
Florida_1988,0,0,17.18,0,0,0,0,0,12306395.0,0.025157066666666665,0.8412717333333335,0.1328492333333333,0.0097502,0.0032568,0.1587282666666667,56098
Florida_1989,0,0,17.75,0,0,0,0,0,12637715.0,0.02600013333333333,0.8396755666666669,0.1312685166666666,0.010620000000000001,0.00344535,0.16032443333333338,55185
Florida_1990,0,0,18.3,0,0,0,38,2,13018365.0,0.0268432,0.8380794,0.1296878,0.0114898,0.0036339,0.1619206,53801
Florida_1991,0,0,18.75,0,0,0,0,0,13289497.0,0.02645607,0.83581151,0.12894667999999998,0.011942669999999999,0.0035537999999999998,0.16418849,53016
Florida_1992,0,0,19.2,0,0,0,0,0,13504775.0,0.026068940000000002,0.8335436199999999,0.12820555999999997,0.01239554,0.0034736999999999997,0.16645638,51914
Florida_1993,0,0,19.65,0,0,0,0,0,13713593.0,0.025681810000000003,0.8312757299999999,0.12746443999999996,0.012848410000000001,0.0033935999999999997,0.16872426999999998,52861
Florida_1994,1,0,20.1,0,0,0,0,0,13961798.0,0.025294680000000003,0.8290078399999998,0.12672331999999994,0.013301280000000002,0.0033134999999999996,0.17099215999999998,53129
Florida_1995,1,0,20.55,0,0,0,0,0,14185403.0,0.024907550000000004,0.8267399499999998,0.12598219999999993,0.013754150000000003,0.0032333999999999996,0.17326004999999997,52678
Florida_1996,1,0,21.0,0,0,1,0,0,14426911.0,0.024520420000000005,0.8244720599999997,0.12524107999999992,0.014207020000000004,0.0031532999999999995,0.17552793999999997,52857
Florida_1997,1,0,21.45,0,0,1,0,0,14683350.0,0.024133290000000005,0.8222041699999997,0.12449995999999992,0.014659890000000005,0.0030731999999999995,0.17779582999999996,54801
Florida_1998,1,0,21.9,0,0,1,0,0,14908230.0,0.023746160000000006,0.8199362799999996,0.12375883999999993,0.015112760000000006,0.0029930999999999994,0.18006371999999995,58157
Florida_1999,1,0,22.35,0,0,1,0,0,15111244.0,0.023359030000000006,0.8176683899999996,0.12301771999999993,0.015565630000000007,0.0029129999999999994,0.18233160999999995,58449
Florida_2000,1,0,22.8,0,0,0,0,0,16047515.0,0.0229719,0.8154005,0.1222766,0.0160185,0.0028329,0.1845995,61303
Florida_2001,1,0,24.6,0,0,0,0,0,16356966.0,0.0283488,0.814564,0.116824,0.0173695,0.0032557,0.185436,55871
Florida_2002,1,0,25.7,0,0,0,0,0,16689369.999999998,0.031981,0.8128979,0.1131766,0.0202848,0.0038234,0.1871021,57425
Florida_2003,1,0,25.8,0,0,0,0,0,17004085.0,0.0341895,0.8085657,0.1155189,0.0222248,0.0039604,0.1914342,57549
Florida_2004,1,0,26.0,0,0,0,0,0,17415318.0,0.0319668,0.8175743,0.1106277,0.020244,0.0031195,0.1824257,58283
Florida_2005,1,0,25.4,0,0,0,0,0,17842038.0,0.0285141,0.8042091,0.1179492,0.021791,0.0035537,0.195791,59787
Florida_2006,1,0,25.3,0,0,0,0,0,18166990.0,0.0254008,0.7893842,0.1277974,0.0241165,0.0029518,0.2106158,61528
Florida_2007,1,0,25.8,0,0,0,0,0,18367842.0,0.0288243,0.7913743,0.1278444,0.0233914,0.0031799,0.2086257,59986
Florida_2008,1,0,25.55,0,0,1,0,0,18527305.0,0.0342123,0.8022224,0.1281963,0.0250458,0.0026808,0.1977776,56585
Florida_2009,1,0,25.3,0,0,1,0,0,18652644.0,0.0546045,0.7948636,0.1336222,0.0248324,0.0030799,0.2051363,57763
Florida_2010,1,0,25.8,0,0,1,0,0,18846143.0,0.0604779,0.7870525,0.1408478,0.0257613,0.0033304,0.2129476,54876
Florida_2011,1,0,26.3,0,0,1,0,0,19055607.0,0.0557531,0.7778243,0.1533316,0.0232845,0.0035356,0.2221757,54454
Florida_2012,1,0,26.8,0,0,1,0,0,19302016.0,0.0499342,0.7848514,0.1464141,0.0249776,0.0030887,0.2151486,54466
Florida_2013,1,0,27.2,0,0,1,7,1,19551678.0,0.04227,0.7871897,0.1410273,0.0264089,0.0030937,0.2128103,56538
Florida_2014,1,0,27.3,0,0,1,0,0,19853880.0,0.0345975,0.7890363,0.1398535,0.0256912,0.0029272,0.2109637,52856
Florida_2015,1,0,28.4,0,0,1,0,0,20219111.0,0.0294426,0.789656,0.1369893,0.0261684,0.0028733,0.210344,55836
Florida_2016,1,0,28.6,0,0,0,108,1,20627237.0,0.0256366,0.7909545,0.133228,0.0271354,0.0029925,0.2090455,57779
Florida_2017,1,0,29.7,0,0,0,53,2,20977089.0,0.024148,0.7909278,0.1296458,0.0290717,0.0030604,0.2090721,58674
Florida_2018,1,0,30.4,0,0,0,56,3,21254926.0,0.022497,0.7965572,0.1217748,0.0278888,0.0028047,0.2034428,58959
Florida_2019,1,0,30.7,0,0,0,17,2,21492056.0,0.0203075,0.799132,0.1196041,0.0281109,0.0026986,0.200868,61856
Florida_2020,1,0,33.7,0,0,0,0,0,21589602.0,0.0251904,0.644286,0.127638,0.0284342,0.0032664,0.3557139,60460
Florida_2021,1,0,33.2,0,0,0,35,3,21828069.0,0.0256798,0.6188049,0.1173879,0.0321417,0.0037559,0.3811951,59734
Georgia_1984,0,0,14.6,0,0,0,0,0,5834954.0,0.0267953,0.7235259,0.2685483,0.0049781,0.0017759,0.276474,49773
Georgia_1985,0,0,15.38,0,0,0,0,0,5962661.0,0.027054483333333334,0.7220017833333334,0.2684197166666667,0.005826966666666667,0.0018658666666666666,0.27799813333333334,50685
Georgia_1986,0,0,16.16,0,0,0,0,0,6084666.0,0.027313666666666667,0.7204776666666668,0.2682911333333334,0.006675833333333333,0.0019558333333333333,0.2795222666666667,57673
Georgia_1987,0,0,16.94,0,0,0,0,0,6208467.0,0.02757285,0.7189535500000002,0.26816255000000006,0.0075247,0.0020458,0.28104640000000003,61117
Georgia_1988,0,0,17.72,0,0,0,0,0,6316142.0,0.027832033333333332,0.7174294333333335,0.26803396666666673,0.008373566666666667,0.0021357666666666666,0.2825705333333334,58660
Georgia_1989,0,0,18.5,0,0,0,0,0,6411099.0,0.028091216666666665,0.7159053166666669,0.2679053833333334,0.009222433333333334,0.0022257333333333333,0.2840946666666667,58268
Georgia_1990,0,0,19.3,0,0,0,0,0,6506531.0,0.0283504,0.7143812,0.2677768,0.0100713,0.0023157,0.2856188,55568
Georgia_1991,0,0,19.68,0,0,0,0,0,6621279.0,0.028004670000000002,0.71352099,0.26524519999999996,0.01110387,0.00232538,0.28647901,52938
Georgia_1992,0,0,20.06,0,0,1,0,0,6759474.0,0.027658940000000003,0.71266078,0.26271359999999994,0.01213644,0.0023350600000000003,0.28733922,54662
