statecode,state_year,bachelors_and_above_perc,is_after_brady_bill_fed_check_law,has_universal_background_checks,is_dem_majority,n_pub_mass_shooting_victims,n_pub_mass_shootings,population,median_income,statename,year,treatnew (21 states),treatyearnew
9,Florida_2010,25.8,1,0,1,0,0,18846143,54876,Florida,2010,0,0
9,Florida_2011,25.8,1,0,1,0,0,19055607,54454,Florida,2011,0,0
9,Florida_2012,26.8,1,0,1,0,0,19302016,54466,Florida,2012,0,0
9,Florida_2013,27.2,1,0,1,7,1,19551678,56538,Florida,2013,0,0
9,Florida_2014,27.3,1,0,1,0,0,19853880,52856,Florida,2014,0,0
9,Florida_2015,28.4,1,0,1,0,0,20219111,55836,Florida,2015,0,0
9,Florida_2016,28.6,1,0,0,108,1,20627237,57779,Florida,2016,0,0
9,Florida_2017,29.7,1,0,0,53,2,20977089,58674,Florida,2017,0,0
9,Florida_2018,30.4,1,0,0,56,3,21254926,58959,Florida,2018,0,0
9,Florida_2019,30.7,1,0,0,17,2,21492056,61856,Florida,2019,0,0
9,Florida_2020,33.7,1,0,0,0,0,21589602,60460,Florida,2020,0,0
9,Florida_2021,33.2,1,0,0,35,3,21828069,59734,Florida,2021,0,0
10,Georgia_1984,14.6,0,0,0,0,0,5834954,49773,Georgia,1984,0,0
10,Georgia_1985,14.6,0,0,0,0,0,5962661,50685,Georgia,1985,0,0
10,Georgia_1986,14.6,0,0,0,0,0,6084666,57673,Georgia,1986,0,0
10,Georgia_1987,14.6,0,0,0,0,0,6208467,61117,Georgia,1987,0,0
10,Georgia_1988,14.6,0,0,0,0,0,6316142,58660,Georgia,1988,0,0
10,Georgia_1989,14.6,0,0,0,0,0,6411099,58268,Georgia,1989,0,0
10,Georgia_1990,19.3,0,0,0,0,0,6506531,55568,Georgia,1990,0,0
10,Georgia_1991,19.3,0,0,0,0,0,6621279,52938,Georgia,1991,0,0
10,Georgia_1992,19.3,0,0,1,0,0,6759474,54662,Georgia,1992,0,0
10,Georgia_1993,19.3,0,0,1,0,0,6894092,58624,Georgia,1993,0,0
10,Georgia_1994,19.3,1,0,1,0,0,7045900,57070,Georgia,1994,0,0
10,Georgia_1995,19.3,1,0,1,0,0,7188538,60388,Georgia,1995,0,0
10,Georgia_1996,19.3,1,0,0,0,0,7332225,56057,Georgia,1996,0,0
10,Georgia_1997,19.3,1,0,0,0,0,7486094,61907,Georgia,1997,0,0
10,Georgia_1998,19.3,1,0,0,0,0,7636522,64415,Georgia,1998,0,0
10,Georgia_1999,19.3,1,0,0,32,2,7788240,64311,Georgia,1999,0,0
10,Georgia_2000,23.1,1,0,0,0,0,8227303,66107,Georgia,2000,0,0
10,Georgia_2001,24.2,1,0,0,0,0,8377038,65313,Georgia,2001,0,0
10,Georgia_2002,25,1,0,0,0,0,8508256,64847,Georgia,2002,0,0
10,Georgia_2003,25,1,0,0,0,0,8622793,62668,Georgia,2003,0,0
10,Georgia_2004,27.6,1,0,0,0,0,8769252,58928,Georgia,2004,0,0
10,Georgia_2005,27.1,1,0,0,0,0,8925922,63871,Georgia,2005,0,0
10,Georgia_2006,26.6,1,0,0,0,0,9155813,66469,Georgia,2006,0,0
10,Georgia_2007,27.1,1,0,0,0,0,9349988,63716,Georgia,2007,0,0
10,Georgia_2008,27.5,1,0,0,0,0,9504843,58314,Georgia,2008,0,0
10,Georgia_2009,27.5,1,0,0,0,0,9620846,54862,Georgia,2009,0,0
10,Georgia_2010,27.3,1,0,0,5,1,9712209,54940,Georgia,2010,0,0
10,Georgia_2011,27.6,1,0,0,0,0,9803630,55501,Georgia,2011,0,0
10,Georgia_2012,28.2,1,0,0,0,0,9903580,56890,Georgia,2012,0,0
10,Georgia_2013,28.3,1,0,0,0,0,9975592,54744,Georgia,2013,0,0
10,Georgia_2014,29.1,1,0,0,0,0,10071204,56768,Georgia,2014,0,0
10,Georgia_2015,29.9,1,0,0,0,0,10183353,58058,Georgia,2015,0,0
10,Georgia_2016,30.5,1,0,0,0,0,10308442,60434,Georgia,2016,0,0
10,Georgia_2017,30.9,1,0,0,0,0,10417031,64089,Georgia,2017,0,0
10,Georgia_2018,31.9,1,0,0,0,0,10519389,60229,Georgia,2018,0,0
10,Georgia_2019,32.5,1,0,0,0,0,10628020,60012,Georgia,2019,0,0
10,Georgia_2020,34.8,1,0,1,0,0,10729828,62033,Georgia,2020,0,0
10,Georgia_2021,34.6,1,0,1,9,1,10788029,61497,Georgia,2021,0,0
11,Hawaii_1984,20.3,0,0,0,0,0,1027922,71922,Hawaii,1984,0,0
11,Hawaii_1985,20.3,0,0,0,0,0,1039698,69737,Hawaii,1985,0,0
11,Hawaii_1986,20.3,0,0,0,0,0,1051762,68637,Hawaii,1986,0,0
11,Hawaii_1987,20.3,0,0,0,0,0,1067918,80125,Hawaii,1987,0,0
11,Hawaii_1988,20.3,0,0,1,0,0,1079828,72920,Hawaii,1988,0,0
11,Hawaii_1989,20.3,0,0,1,0,0,1094588,74120,Hawaii,1989,0,0
11,Hawaii_1990,22.9,0,0,1,0,0,1112703,78471,Hawaii,1990,0,0
11,Hawaii_1991,22.9,0,0,1,0,0,1131412,72458,Hawaii,1991,0,0
11,Hawaii_1992,22.9,0,0,1,0,0,1149926,79939,Hawaii,1992,0,0
11,Hawaii_1993,22.9,0,0,1,0,0,1161508,78989,Hawaii,1993,0,0
11,Hawaii_1994,22.9,1,0,1,0,0,1173903,76635,Hawaii,1994,0,0
11,Hawaii_1995,22.9,1,0,1,0,0,1180490,75888,Hawaii,1995,0,0
11,Hawaii_1996,22.9,1,0,1,4,1,1184434,72058,Hawaii,1996,0,0
11,Hawaii_1997,22.9,1,0,1,0,0,1189322,69118,Hawaii,1997,0,0
11,Hawaii_1998,22.9,1,0,1,0,0,1190472,68017,Hawaii,1998,0,0
11,Hawaii_1999,22.9,1,0,1,7,1,1185497,72596,Hawaii,1999,0,0
11,Hawaii_2000,26.3,1,0,1,0,0,1213519,81324,Hawaii,2000,0,0
11,Hawaii_2001,27.9,1,0,1,0,0,1225948,72773,Hawaii,2001,0,0
11,Hawaii_2002,26.8,1,0,1,0,0,1239613,71438,Hawaii,2002,0,0
11,Hawaii_2003,27,1,0,1,0,0,1251154,76542,Hawaii,2003,0,0
11,Hawaii_2004,26.6,1,0,1,0,0,1273569,80867,Hawaii,2004,0,0
11,Hawaii_2005,30.4,1,0,1,0,0,1292729,82868,Hawaii,2005,0,0
11,Hawaii_2006,29.7,1,0,1,0,0,1309731,81457,Hawaii,2006,0,0
11,Hawaii_2007,29.2,1,0,1,0,0,1315675,83863,Hawaii,2007,0,0
11,Hawaii_2008,29.1,1,0,1,0,0,1332213,77606,Hawaii,2008,0,0
11,Hawaii_2009,29.6,1,0,1,0,0,1346717,70444,Hawaii,2009,0,0
11,Hawaii_2010,29.5,1,0,1,0,0,1364004,74145,Hawaii,2010,0,0
11,Hawaii_2011,29.1,1,0,1,0,0,1379562,71285,Hawaii,2011,0,0
11,Hawaii_2012,30.1,1,0,1,0,0,1395199,66515,Hawaii,2012,0,0
11,Hawaii_2013,31.2,1,0,1,0,0,1408822,74831,Hawaii,2013,0,0
11,Hawaii_2014,31,1,0,1,0,0,1415335,81591,Hawaii,2014,0,0
11,Hawaii_2015,31.4,1,0,1,0,0,1422999,73778,Hawaii,2015,0,0
11,Hawaii_2016,31.9,1,0,1,0,0,1428885,81440,Hawaii,2016,0,0
11,Hawaii_2017,32.9,1,0,1,0,0,1425763,81346,Hawaii,2017,0,0
11,Hawaii_2018,33.5,1,0,1,0,0,1423102,86433,Hawaii,2018,0,0
11,Hawaii_2019,33.6,1,0,1,0,0,1415615,93265,Hawaii,2019,0,0
11,Hawaii_2020,35.5,1,0,1,0,0,1451043,84600,Hawaii,2020,0,0
11,Hawaii_2021,35.3,1,0,1,0,0,1447154,82199,Hawaii,2021,0,0
12,Idaho_1984,15.8,0,0,0,0,0,990839,52533,Idaho,1984,0,0
12,Idaho_1985,15.8,0,0,0,0,0,994051,49992,Idaho,1985,0,0
12,Idaho_1986,15.8,0,0,0,0,0,990224,49104,Idaho,1986,0,0
12,Idaho_1987,15.8,0,0,0,0,0,984997,47484,Idaho,1987,0,0
12,Idaho_1988,15.8,0,0,0,0,0,985664,51779,Idaho,1988,0,0
12,Idaho_1989,15.8,0,0,0,0,0,994416,52158,Idaho,1989,0,0
12,Idaho_1990,17.7,0,0,0,0,0,1011882,51019,Idaho,1990,0,0
12,Idaho_1991,17.7,0,0,0,0,0,1038915,50806,Idaho,1991,0,0
12,Idaho_1992,17.7,0,0,0,0,0,1066490,52588,Idaho,1992,0,0
12,Idaho_1993,17.7,0,0,0,0,0,1101204,57415,Idaho,1993,0,0
12,Idaho_1994,17.7,1,0,0,0,0,1135459,57195,Idaho,1994,0,0
12,Idaho_1995,17.7,1,0,0,0,0,1165000,57868,Idaho,1995,0,0
12,Idaho_1996,17.7,1,0,0,0,0,1187706,59874,Idaho,1996,0,0
12,Idaho_1997,17.7,1,0,0,0,0,1210638,56404,Idaho,1997,0,0
12,Idaho_1998,17.7,1,0,0,0,0,1230923,61108,Idaho,1998,0,0
12,Idaho_1999,17.7,1,0,0,0,0,1251700,58398,Idaho,1999,0,0
12,Idaho_2000,20,1,0,0,0,0,1299430,59339,Idaho,2000,0,0
12,Idaho_2001,21.2,1,0,0,0,0,1319962,58663,Idaho,2001,0,0
12,Idaho_2002,20.9,1,0,0,0,0,1340372,56958,Idaho,2002,0,0
12,Idaho_2003,22.5,1,0,0,0,0,1363380,62570,Idaho,2003,0,0
12,Idaho_2004,23.8,1,0,0,0,0,1391802,63780,Idaho,2004,0,0
12,Idaho_2005,25.9,1,0,0,0,0,1428241,61437,Idaho,2005,0,0
12,Idaho_2006,23.3,1,0,0,0,0,1468669,62252,Idaho,2006,0,0
12,Idaho_2007,24.5,1,0,0,0,0,1505105,64427,Idaho,2007,0,0
12,Idaho_2008,24,1,0,0,0,0,1534320,59818,Idaho,2008,0,0
12,Idaho_2009,23.9,1,0,0,0,0,1554439,59215,Idaho,2009,0,0
12,Idaho_2010,24.4,1,0,0,0,0,1570819,58592,Idaho,2010,0,0
12,Idaho_2011,25.2,1,0,0,0,0,1584272,57295,Idaho,2011,0,0
12,Idaho_2012,25.5,1,0,0,0,0,1595910,56654,Idaho,2012,0,0
12,Idaho_2013,26.2,1,0,0,0,0,1612053,56462,Idaho,2013,0,0
12,Idaho_2014,25,1,0,0,0,0,1632248,61217,Idaho,2014,0,0
12,Idaho_2015,26,1,0,0,0,0,1652495,59037,Idaho,2015,0,0
12,Idaho_2016,27.6,1,0,0,0,0,1684036,63863,Idaho,2016,0,0
12,Idaho_2017,26.8,1,0,0,0,0,1719745,65760,Idaho,2017,0,0
12,Idaho_2018,27.7,1,0,0,0,0,1752074,63365,Idaho,2018,0,0
12,Idaho_2019,28.7,1,0,0,0,0,1789060,69932,Idaho,2019,0,0
12,Idaho_2020,30.9,1,0,0,0,0,1849202,69841,Idaho,2020,0,0
12,Idaho_2021,30.7,1,0,0,6,1,1904314,76918,Idaho,2021,0,0
13,Illinois_1984,16.2,0,0,0,0,0,11412132,59158,Illinois,1984,0,0
13,Illinois_1985,16.2,0,0,0,0,0,11399806,59886,Illinois,1985,0,0
13,Illinois_1986,16.2,0,0,0,0,0,11387257,62740,Illinois,1986,0,0
13,Illinois_1987,16.2,0,0,0,0,0,11391178,61964,Illinois,1987,0,0
13,Illinois_1988,16.2,0,0,0,0,0,11390183,65191,Illinois,1988,0,0
13,Illinois_1989,16.2,0,0,0,0,0,11409782,66218,Illinois,1989,0,0
13,Illinois_1990,21,0,0,0,0,0,11446979,65610,Illinois,1990,0,0
13,Illinois_1991,21,0,0,0,0,0,11535973,62027,Illinois,1991,0,0
13,Illinois_1992,21,0,0,1,0,0,11635197,59890,Illinois,1992,0,0
13,Illinois_1993,21,0,0,1,7,1,11725984,60835,Illinois,1993,0,0
13,Illinois_1994,21,1,0,1,0,0,11804986,63624,Illinois,1994,0,0
13,Illinois_1995,21,1,0,1,0,0,11884935,67423,Illinois,1995,0,0
13,Illinois_1996,21,1,0,1,0,0,11953003,68232,Illinois,1996,0,0
13,Illinois_1997,21,1,0,1,0,0,12011509,69708,Illinois,1997,0,0
13,Illinois_1998,21,1,0,1,0,0,12069774,71933,Illinois,1998,0,0
13,Illinois_1999,21,1,0,1,0,0,12128370,75575,Illinois,1999,0,0
13,Illinois_2000,27.1,1,0,1,0,0,12434161,72675,Illinois,2000,0,0
13,Illinois_2001,26.7,1,0,1,0,0,12488445,70827,Illinois,2001,0,0
13,Illinois_2002,27.3,1,0,1,0,0,12525556,64501,Illinois,2002,0,0
13,Illinois_2003,28.1,1,0,1,0,0,12556006,66677,Illinois,2003,0,0
13,Illinois_2004,27.4,1,0,1,0,0,12589773,66251,Illinois,2004,0,0
13,Illinois_2005,29.6,1,0,1,0,0,12609903,67308,Illinois,2005,0,0
13,Illinois_2006,28.9,1,0,1,0,0,12643955,65563,Illinois,2006,0,0
13,Illinois_2007,29.5,1,0,1,0,0,12695866,68778,Illinois,2007,0,0
13,Illinois_2008,29.9,1,0,1,33,2,12747038,67178,Illinois,2008,0,0
13,Illinois_2009,30.6,1,0,1,5,1,12796778,66926,Illinois,2009,0,0
13,Illinois_2010,30.8,1,0,1,0,0,12840545,63173,Illinois,2010,0,0
13,Illinois_2011,31,1,0,1,0,0,12867783,61132,Illinois,2011,0,0
13,Illinois_2012,31.6,1,0,1,0,0,12883029,61166,Illinois,2012,0,0
13,Illinois_2013,32.1,1,0,1,0,0,12895778,62835,Illinois,2013,0,0
13,Illinois_2014,32.8,1,0,1,0,0,12885092,62910,Illinois,2014,0,0
13,Illinois_2015,32.9,1,0,1,0,0,12859585,69088,Illinois,2015,0,0
13,Illinois_2016,34,1,0,1,0,0,12821709,69307,Illinois,2016,0,0
13,Illinois_2017,34.4,1,0,1,0,0,12779893,72913,Illinois,2017,0,0
13,Illinois_2018,35.1,1,0,1,0,0,12724685,75684,Illinois,2018,0,0
13,Illinois_2019,35.8,1,0,1,13,1,12667017,78845,Illinois,2019,0,0
13,Illinois_2020,37.6,1,0,1,6,1,12786580,77805,Illinois,2020,0,0
13,Illinois_2021,37.1,1,0,1,13,2,12686469,79253,Illinois,2021,0,0
14,Indiana_1984,12.5,0,0,0,0,0,5458322,56712,Indiana,1984,0,0
14,Indiana_1985,12.5,0,0,0,0,0,5459211,54601,Indiana,1985,0,0
14,Indiana_1986,12.5,0,0,0,0,0,5454108,53787,Indiana,1986,0,0
14,Indiana_1987,12.5,0,0,0,0,0,5473012,51520,Indiana,1987,0,0
14,Indiana_1988,12.5,0,0,0,0,0,5491735,58057,Indiana,1988,0,0
14,Indiana_1989,12.5,0,0,0,0,0,5523693,54790,Indiana,1989,0,0
14,Indiana_1990,15.6,0,0,0,0,0,5555097,54291,Indiana,1990,0,0
14,Indiana_1991,15.6,0,0,0,0,0,5602062,52699,Indiana,1991,0,0
14,Indiana_1992,15.6,0,0,0,0,0,5648649,54155,Indiana,1992,0,0
14,Indiana_1993,15.6,0,0,0,0,0,5701965,54573,Indiana,1993,0,0
14,Indiana_1994,15.6,1,0,0,0,0,5745626,50524,Indiana,1994,0,0
14,Indiana_1995,15.6,1,0,0,0,0,5791819,59124,Indiana,1995,0,0
14,Indiana_1996,15.6,1,0,0,0,0,5834908,60630,Indiana,1996,0,0
14,Indiana_1997,15.6,1,0,0,0,0,5872370,65665,Indiana,1997,0,0
14,Indiana_1998,15.6,1,0,0,0,0,5907617,66191,Indiana,1998,0,0
14,Indiana_1999,15.6,1,0,0,0,0,5942901,66616,Indiana,1999,0,0
14,Indiana_2000,17.1,1,0,0,0,0,6091866,64473,Indiana,2000,0,0
14,Indiana_2001,21.2,1,0,0,0,0,6127760,61942,Indiana,2001,0,0
14,Indiana_2002,23.7,1,0,0,0,0,6155967,61990,Indiana,2002,0,0
14,Indiana_2003,22.2,1,0,0,0,0,6196638,62648,Indiana,2003,0,0
14,Indiana_2004,21.1,1,0,0,0,0,6233007,60862,Indiana,2004,0,0
14,Indiana_2005,22.6,1,0,0,0,0,6278616,59018,Indiana,2005,0,0
14,Indiana_2006,21.7,1,0,0,8,1,6332669,61166,Indiana,2006,0,0
14,Indiana_2007,22.1,1,0,0,0,0,6379599,62159,Indiana,2007,0,0
14,Indiana_2008,22.9,1,0,1,0,0,6424806,58683,Indiana,2008,0,0
14,Indiana_2009,22.5,1,0,1,0,0,6459325,56084,Indiana,2009,0,0
14,Indiana_2010,22.7,1,0,1,0,0,6490555,57458,Indiana,2010,0,0
14,Indiana_2011,23,1,0,1,0,0,6517250,53657,Indiana,2011,0,0
14,Indiana_2012,23.4,1,0,0,0,0,6538989,54569,Indiana,2012,0,0
14,Indiana_2013,23.8,1,0,0,0,0,6570575,57613,Indiana,2013,0,0
14,Indiana_2014,24.7,1,0,0,0,0,6596019,55056,Indiana,2014,0,0
